639;APTO 203-04 QUARTOS, SALA, COPA, COZINHA, 02 BANHE;IROS, LAVANDERIA, 01 LAVABO, SACADA E GARAGEM     ;RUA JOÃO PICOLLI,104               ;EDIF. CARLOS SPEZIA                               ;CENTRO              ;JARAGUA DO SUL           ;89251590;SC;1;2;3529;0;0;18;80000;0;0;1200;4024;2482; ;                                                  ;                                                  ;U;8175;
640;SOBRADO COM 02 QUARTOS, SALA, COZINHA, LAVANDERIA,; BANHEIRO, LAVABO E GARAGEM                       ;RUA GENNARO SARTI, 118 R. SCHNEIDER;SOBRADO 01                                        ;NEREU RAMOS         ;JARAGUA DO SUL           ;89265585;SC;30;1;3537;0;0;25;58000;0;0;1000;6274;4958; ;                                                  ;                                                  ;U;8175;0
641;APTO. 05-01 SUÍTE, 01 QUARTO, SALA, COZINHA, LAVAN;DERIA, BANHEIRO E GARAGEM                         ;RUA FRIEDRICH W. SONNENHOL, 279    ;                                                  ;VILA LALAU          ;JARAGUA DO SUL           ;89256320;SC;3;2;3543;0;0;14;63000;0;0;1000;5817;4262; ;                                                  ;                                                  ;U;8175;0
642;APT.144 - COM   02 QUARTOS, SALA, COPA, COZINHA, L;AVANDERIA, BANHEIRO.                              ;PRES.EPITACIO PESSOA,111           ;EDIF. JARAGUA                                     ;CENTRO              ;JARAGUA DO SUL           ;89251100;SC;1;2;2505;0;0;16;55600;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
643;SALA COMERCIAL- 85M2 -02BANHEIROS.                ;                                                  ;RUA RINALDO BOGO, 1173             ;                                                  ;FIGUEIRA Nº 216 SL 2;JARAGUA DO SUL           ;89258071;SC;11;4;1977;1;0;24;100500;0;0;1000;3671;4800; ;                                                  ;                                                  ;U;8175;0
644;APTO.04 COM 04 QUARTOS, SALA, COZINHA, BANHEIRO,  ;LAVANDERIA, SACADA E GARAGEM                      ;AV. MAL. DEOD. DA FONSECA, 1369 - 0;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251700;SC;1;2;3603;0;0;28;61800;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
645;APTO.11-01QUARTO, SALA,COZINHA/LAVANDERIA, BANHEIR;O E GARAGEM.                                      ;R.HEINRICH AUGUST  LESSMANN, 421   ;                                                  ;CENTENÁRIO          ;JARAGUA DO SUL           ;89256600;SC;8;2;528;0;0;16;60000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
646;KTITINETE 12-01QUARTO,SALA,COZINHA, BANHEIRO E LAV;ANDERIA.                                          ;R.EXP. GUMERCINO DA SILVA, 17      ;EDIF. LESSMANN   KIT 12                           ;CENTRO              ;JARAGUA DO SUL           ;89251701;SC;1;2;1800;0;0;15;50000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
647;APTO COM 01 SUITE, 02 QUARTOS, SALA, COZINHA, LAVA;NDERIA, DESPENSA, 02 BANHEIROS, GARAGEM           ;RUA CANOINHAS, 130 - APTO. 201     ;                                                  ;CENTRO/ ED. DNA ILDA;JARAGUA DO SUL           ;89252110;SC;1;2;3566;0;0;27;99000;0;0;1000;6006;4977; ;                                                  ;                                                  ;U;8175;0
648;SALA COMERCIAL COM 32M2 - COM BANHEIRO            ;                                                  ;AV MARECHAL DEODORO DA FONSECA,1594;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251000;SC;1;4;3573;1;0;15;51100;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
649;APTO203 COM 02 QUARTOS, SALA, COZINHA, LAVANDERIA,;NHEIRO E GARAGEM.                                 ;RUA FRANCISCO TODT, 960 - APTO. 203;EDIF. GUILHERME                                   ;CZERNIEWICZ         ;JARAGUA DO SUL           ;89255170;SC;7;2;2287;0;0;15;58000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
650;APTO 406 COM 02 QUARTOS, SALA, COZINHA, BANHEIRO, ;LAVANDERIA, SACADA COM CHURRASQUEIRA E GARAGEM    ;RUA FRANCISCO TODT, 960 - APTO. 406;RES. GUILHERME                                    ;CZERNIEWICZ         ;JARAGUA DO SUL           ;89255270;SC;7;2;2287;0;0;15;60000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
651;KITINETE 01 - 01QUARTO E COZINHA - BANHEIRO       ;                                                  ;RUA JOSÉ PICOLLI, 210              ;                                                  ;ESTRADA NOVA        ;JGUA DO SUL              ;89254350;SC;20;12;2725;0;0;15;25000;0;0;1000;3626;2143; ;                                                  ;                                                  ;U;8175;
652;APTO 103 - COM 02 QUARTOS, SALA, COZINHA MOBILIADA;LAVANDERIA, BANHEIRO E GARAGEM.                   ;RUA PLACIDO SATLER, Nº 145 - AP.103;EDIF.YACHIO                                       ;BARRA DO RIO CERRO  ;JARAGUA DO SUL           ;89260658;SC;31;2;3594;0;0;25;40000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
653;SALA COMERCIAL 14 -COM 33M2                       ;EDIF. SAN NICHELLE                                ;R. GUILHERME DANCKER,161           ;                                                  ;CENTRO              ;JGUA DO SUL              ;89251640;SC;1;4;3285;1;0;17;33000;0;0;1000;3628;2146; ;                                                  ;                                                  ;U;8175;
654;CASA DE MADEIRA COM 02 QUARTOS, SALA,  COZINHA,   ;LAVANDERIA, BANHEIRO                              ;RUA PRIMEIRO BRAÇO DO NORTE        ;                                                  ;VILA LALAU          ;JGUA DO SUL              ;89256240;SC;3;1;3606;0;0;0;37000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
655;APTO.302-02QUARTOS,SALA,COZINHA, LAVANDERIA, BANHE;IRO,SACADA C/ CHURRASQUEIRA E GARAGEM.            ;GOV.JORGE LACERDA,310 -APTO 302    ;EDIF. STA. LUZIA                                  ;CENTRO              ;JARAGUA DO SUL           ;89251390;SC;1;2;2287;0;0;15;70000;0;0;1000;4094;5091; ;                                                  ;                                                  ;U;8175;0
656;APTO.203-01SUITE,01QUARTO,SALA,COZINHA, LAVANDERIA;,BANHEIRO, SACADA C/ CHURRASQUEIRA E GARAGEM.     ;RUA BAHIA,141 -APT 203 DNA. ALVINA ;                                                  ;JGUA ESQUERDO       ;JARAGUA DO SUL           ;89253140;SC;9;2;4366;0;0;14;80000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
657;SOBRADO 03-COM 02 QUARTOS, SALA, COZINHA, LAVANDER;A, BANHEIRO, LAVABO E GARAGEM.                    ;R.GENNARO SARTI, 118               ;RES. SCHNEIDER                                    ;NEREU RAMOS         ;JARAGUA DO SUL           ;89265585;SC;30;1;3537;0;0;25;55000;0;0;1000;6028;4511; ;                                                  ;                                                  ;U;8175;0
658;APTO. 04 - 02 QUARTOS, SALA, COZINHA, LAVANDERIA, ;BANHEIRO, GARAGEM E SACADA                        ;RUA PREFEITO JOSE BAUER, 653  AP.04;                                                  ;TRES RIOS DO SUL    ;JARAGUA DO SUL           ;89254100;SC;29;2;848;0;0;8;58800;0;0;1000;3633;5069; ;                                                  ;                                                  ;U;8175;0
659;APTO. 04 COM 01 SUITE, 01 QUARTO, SALA, COPACOZINH;A, LAVANDERIA, BANHEIRO E  GARAGEM                ;RUA FRIEDRICH W. SONNENHHEL,279 A04;                                                  ;VILA LALAU          ;JGUA DO SUL              ;89256320;SC;3;2;3543;0;0;20;55000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
660;SOBRADO - CIMA - 02 QUARTOS, SALA, COPA, COZINHA, ;LAVANDERIA, 02 BANHEIROS, CHURRASQUEIRA E GARAGEM ;RUA ROBERTO ZIEMANN, 35            ;                                                  ;CZERNIEWICZ         ;JARAGUA DO SUL           ;89255300;SC;7;1;3638;0;0;14;57000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
661;APTO. 41 - 01 SUÍTE, 01 QUARTO, 02 SALAS, COZINHA,; LAVANDERIA, BANHEIRO E GARAGEM                   ;RUA MAL. DEODORO DA FONSECA,88 A.41;EDIF. LESSMANN                                    ;CENTRO              ;JARAGUA DO SUL           ;89250000;SC;1;2;1800;0;0;15;63000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
662;APTO. 101 - O1 QUARTO, COZINHA, LAVANDERIA, BANHEI;RO E GARAGEM.EDIF. NATALIA SCHIOCHET              ;RUA OSCAR MOHR, Nº 77 - APTO. 101  ;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251570;SC;1;2;3648;0;0;15;45000;0;0;1000;5204;5049; ;                                                  ;                                                  ;U;8175;0
663;APTO 02- COM 02 QUARTOS, COZINHA, LAVANDERIA, BANH;EIRO E GARAGEM.                                   ;R. EUGENIO BERTOLDI, 218 -APTO 02  ;                                                  ;VILA RAU            ;JARAGUA DO SUL           ;89254050;SC;4;2;2725;0;0;15;44800;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
664;GALPÃO COM ESCRITÓRIO E 02 BANHEIROS              ;                                                  ;RUA BARAO DO RIO BRANCO, 309       ;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251400;SC;1;6;1622;1;0;15;380000;0;0;1000;5768;5096; ;                                                  ;                                                  ;U;8175;0
665;KITINETE 01 -01QUARTO,COZINHA E BANHEIRO.         ;                                                  ;RUA. JOSÉ PICOLLI, 510 KITINETE 01 ;                                                  ;ESTRADA NOVA        ;JARAGUA DO SUL           ;89254350;SC;20;12;2725;0;0;15;26200;0;0;1000;3666;3273; ;                                                  ;                                                  ;U;8175;0
666;APTO 04- 02QUARTOS, SALA, COPA/COZINHA, LAVANDERIA;E GARAGEM.                                        ;R. JOSE NARLOCH,1606 -APTO 04      ;                                                  ;SÃO LUIS            ;JARAGUA DO SUL           ;89253790;SC;18;2;149;0;0;16;40000;0;0;1000;5878;4811; ;                                                  ;                                                  ;U;8175;0
667;APTO.03-02QUARTOS,COPA,COZINHA, LVANDERIA,BANHEIRO; E GARAGEM.                                       ;R. EUGENIO BERTOLDI, 218 -APTO 03  ;                                                  ;VILA RAU            ;JARAGUA DO SUL           ;89254050;SC;4;2;2725;0;0;15;44000;0;0;1000;5771;4214; ;                                                  ;                                                  ;U;8175;0
668;APTO 201-02QUARTOS, SALA,COZINHA. LAVANDERIA, BANH;EIRO, SACADA C/ CHURRASQUEIRA E GARAGEM.          ;R.JOSE T. RIBEIRO,3695             ;                                                  ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258001;SC;11;2;122;0;0;30;68300;0;0;1000;4715;5067; ;                                                  ;                                                  ;U;8175;0
669;APTO.103 -02QUARTOS, SALA,COZINHA, LAVANDERIA, BAN;HEIRO E GARAGEM.                                  ;R.OSWALDO GLATZ,40 JD MERCEDES BL04;                                                  ;VILA NOVA           ;JARAGUA DO SUL           ;89259120;SC;6;2;5147;0;0;14;45000;0;0;1000;3692;2200; ;                                                  ;                                                  ;U;8175;
670;KITINETE 05 - 01QUARTO/COZINHA E BANHEIRO.        ;                                                  ;R.JOSÉ PICOLLI, 510                ;                                                  ;ESTRADA NOVA        ;JARAGUA DO SUL           ;89254350;SC;20;12;2725;0;0;10;25000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
671;APT 204- 02QUARTOS, SALA, COPA/COZINHA, LAVANDERIA;,BANHEIRO, SACADA C/ CHURRASQUEIRA E GARAGEM.     ;R.JOSE T. RIBEIRO,3695             ;                                                  ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258001;SC;11;2;3700;0;0;18;58000;0;0;1000;3697;2205; ;                                                  ;                                                  ;U;8175;
672;APTO. 102 - 02 QUARTOS, SALA, COZINHA, LAVANDERIA,; BANHEIRO, SACADA COM CHURRASQUEIRA E GARAGEM     ;RUA ANGELO BENETTA,141             ;EDIF. DIFIORI                                     ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258230;SC;11;2;3101;0;0;14;65000;0;0;1000;5864;4313; ;                                                  ;                                                  ;U;8175;0
673;APTO COM 03 QUARTOS, SALA, COPA, COZINHA, LAVANDER;IA, BANHEIRO, SACADA, LAVANDERIA E GARAGEM        ;RUA FRANCISCO PIERMANN, 320 -AP.204;                                                  ;V.LENZI/RES.GABRIEL ;JARAGUA DO SUL           ;89252500;SC;2;2;3703;0;0;20;71000;0;0;1000;3714;3766; ;                                                  ;                                                  ;U;8175;0
674;APTO 03- 01QUARTO, SALA, COZINHA/LAVANDERIA, BANHE;IRO E GARAGEM.                                    ;R. JOSÉ NARLOCH, 1606 APTO 03      ;                                                  ;SÃO LUIS            ;JARAGUA DO SUL           ;89253790;SC;18;2;149;0;0;24;37200;0;0;1000;5406;4655; ;                                                  ;                                                  ;U;8175;0
675;SALA COMERCIAL COM 03 BANHEIROS, 02 SALAS NOS FUND;OS.                                               ;RUA GETULIO VARGAS,178             ;                                                  ;CENTRO              ;CORUPA                   ;89278000;SC;17;4;3704;1;0;10;215000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8087;
676;AP. 206 - 01 SUITE, 02 QUARTOS, SALA, COZINHA, LAV;ANDERIA, BANHEIRO, SACADA E GARAGEM               ;RUA WILLY BARTEL,250-EDIF.LEBLON   ;                                                  ;BAEPENDI            ;JARAGUA DO SUL           ;89256150;SC;5;2;3975;0;0;14;70000;0;0;1000;3248;2212; ;                                                  ;                                                  ;U;8175;
677;APT.205-01SUITE, 02QUARTOS, SALA, COZINHA, LAVANDR;IA, BANHEIRO, SACADA E GARAGEM.                   ;R.WILLY BARTEL, 250                ;EDIF. LEBLON                                      ;BAEPENDI            ;JARAGUA DO SUL           ;89256150;SC;5;2;3975;0;0;17;73900;0;0;1000;3897;5089; ;                                                  ;                                                  ;U;8175;0
678;AP. 302, 02 QUARTOS, SALA, COZINHA MOBILIADA, BWC,;LAVANDERIA E GARABEM                              ;ARTHUR GUINTER, 220 -AP. 302 -BL IV;                                                  ;AMIZADE/COND.AMIZADE;JARAGUA DO SUL           ;89255570;SC;19;2;4818;0;0;14;50000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
679;APTO 02 -02QUARTOS, COZINHA, LAVANDERIA, BANHEIRO ;E SACADA.                                         ;R. JOSE NARLOCH, 1920              ;                                                  ;TIFA MARTINS        ;JGUA DO SUL              ;89253790;SC;25;2;2110;0;0;15;48000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
680;APTO 104 -01 QUARTO,COZINHA, LAVANDERIA, BANHEIRO ;E GARAGEM. EDIF. NATALIA SCHIOCHET                ;R.OSCAR MOHR, 77 APTO 104          ;EDIF. NATALIA SCHIOCHET                           ;CENTRO              ;JARAGUA DO SUL           ;89251570;SC;1;2;3648;0;0;15;45000;0;0;1000;3961;2432; ;                                                  ;                                                  ;U;8175;
681;APTO. 504 - 01 QUARTO, COZINHA, LAVANDERIA, BANHEI;RO E GARAGEM. EDIF. NATALIA SCHIOCHET             ;R. OSCAR MOHR, 77 - APTO 504       ;                                                  ;CENTRO              ;JGUA DO SUL              ;89251570;SC;1;2;3648;0;0;15;40000;0;0;1000;3727;2234; ;                                                  ;                                                  ;U;8175;
682;APTO 01 - 01QUARTO, SALA/COZINHA, LAVANDERIA, BA  ;NHEIRO E GARAGEM.                                 ;R. JOSÉ NARLOCH, 1606 - APTO 01    ;                                                  ;SÃO LUIS            ;JARAGUA DO SUL           ;89253790;SC;18;2;149;0;0;22;38800;0;0;1000;4378;4810; ;                                                  ;                                                  ;U;8175;0
683;CASA C/ 01 SUITE, 02 QUARTOS, SL, COPA, COZINHA MO;BIL., LAVANDERIA, 02BWC, GARAGEM, PISCINA, CHURRAS;RUA MARIA UMBELINA DA SILVA,422 FUN;                                                  ;AGUA VERDE          ;JARAGUA DO SUL           ;89252490;SC;14;1;3733;0;0;14;95100;0;0;1000;3581;3857; ;                                                  ;                                                  ;U;8175;0
684;CASA ALVENARIA- 03QUARTOS,SALA/COPA/COZINHA, BANHE;IRO, LAVANDERIA, CHURRASQUEIRA E GARAGEM.         ;R.JORGE VERBINE, 1183 LOTE 04      ;                                                  ;ESTRADA NOVA        ;JARAGUA DO SUL           ;89254372;SC;20;2;149;0;0;28;77800;0;0;1000;4346;5001; ;                                                  ;                                                  ;U;8175;0
685;CASA ALVENARIA-03QUARTOS, SALA/COPA/COZINHA, LAVAN;DERIA, BANHEIRO, CHURRASQUEIRA E GARAGEM.         ;R.JORGE VERBINE, 1183 - LOTE 03    ;                                                  ;ESTRADA NOVA        ;JARAGUA DO SUL           ;89254372;SC;20;1;3734;0;0;7;91500;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
686;SOBRADO Nº 01 COM 03 QUARTOS, SALA, COZINHA, LAVAN;DERIA, LAVABO, BANHEIRO E GARAGEM                 ;RUA JOÃO CARLOS STEIN, Nº80        ;SOBRADO/GEMINADO 01                               ;JGUA ESQUERDO       ;JARAGUA DO SUL           ;89253350;SC;9;1;2725;0;0;15;72600;0;0;1000;4635;5030; ;                                                  ;                                                  ;U;8175;0
687;CASA DE ALVENARIA COM 02 QUARTOS, SALA, COZINHA,  ;LAVANDERIA, BANHEIRO, GARAGEM                     ;RUA DOMINGOS DA ROSA, Nº 698       ;CASA DA FRENTE                                    ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258010;SC;11;1;1815;0;0;6;45000;0;0;1000;3745;2249; ;                                                  ;                                                  ;U;8175;
688;APTO 09 -02 QUARTOS, SALA/COZINHA, LAVANDERIA,BANH;EIRO E GARAGEM.                                   ;R.ADOLARATA DAURI PRADI, 126       ;EDIF.PICCININI BL FUNDOS                          ;JGUA ESQUERDO       ;JARAGUA DO SUL           ;89253470;SC;9;2;142;0;0;18;53000;0;0;1000;3908;2384; ;                                                  ;                                                  ;U;8175;
689;APARTAMENTO COM 01 SUITE, 01 QUARTO, SALA, COPA, C;OZINHA, LAVANDERIA, BANHEIRO, SACADA E GAREGEM    ;RUA FRIEDRICH W. SONHENHOL, 279    ;APTO. 06                                          ;VILA LALAU          ;JARAGUA DO SUL           ;89256320;SC;3;2;3543;0;0;14;59100;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
690;APTO 11 -02QUARTOS, SALA/COZINHA, LAVANDERIA,BANHE;IRO E GARAGEM.                                    ;R.ADOLARATA DAURI PRADI,126        ;EDIF.PICCININI BL FUNDOS                          ;JGUA ESQUERDO       ;JARAGUA DO SUL           ;89253470;SC;9;2;143;0;0;12;58500;0;0;1000;3752;2255; ;                                                  ;                                                  ;U;8175;
691;APTO 101 -02QUARTOS, SALA, COZINHA, LAVANDERIA,   ;BANHEIRO E GARAGEM.                               ;R.HEINRICH AUGUSTO LESSMANN, 421   ;                                                  ;CENTENARIO          ;ARAGUA DO SUL            ;89256600;SC;8;2;528;0;0;16;50000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
692;CASA DE ALVENARIA COM 03 QUARTOS, 03 SALAS, 02 BAN;HEIROS, COPA, COZINHA, LAV., GARAGEM, PUXADO FUND.;RUA WERNER STANGE Nº 19            ;CASA DA ESQUINA                                   ;VILA RAU            ;JARAGUA DO SUL           ;89254280;SC;4;1;3757;0;0;13;80000;0;0;1000;4706;4860; ;                                                  ;                                                  ;U;8175;0
693;APTO 52- 01SUITE, 01QUARTO, SALA, COZINHA, LAVANDE;RIA, BANHEIRO E GARAGEM.                          ;R.MAL.DEODORO DA FONSECA,88        ;EDIF.LESSMANN                                     ;CENTRO              ;JARAGUA DO SUL           ;89251701;SC;1;2;1800;0;0;15;69000;0;0;1000;3760;4263; ;                                                  ;                                                  ;U;8175;0
694;CASA DE ALVENARIA COM 03 QUARTOS, SALA, COPA, COZI;NHA, LAVANDERIA, 02 BANHEIROS, GARAGEM E DISPENSA ;RUA DONA MATILDE , 1905            ;                                                  ;VILA LALAU          ;JARAGUA DO SUL           ;89256280;SC;3;1;5275;0;0;22;101000;0;0;1000;4488;4185; ;                                                  ;                                                  ;U;8175;0
695;SALA COMERCIAL COM 35M2 E BANHEIRO                ;                                                  ;RUA PAULO KRAEMER,142 FUNDOS       ;                                                  ;AGUA VERDE          ;JARAGUA DO SUL           ;89254520;SC;14;4;3130;1;0;25;47500;0;0;1000;3131;3356; ;                                                  ;                                                  ;U;8175;0
696;SOBRADO GEMINADO 04 -02 QUARTOS,SALA,COZINHA,LAVA ;IA,BANHEIRO, LAVABO E GARAGEM.                    ;R.GENNARO SARTI, 118               ;RES.SCHNEIDER                                     ;NEREU RAMOS         ;JARAGUA DO SUL           ;89265585;SC;30;1;3537;0;0;25;58000;0;0;1000;6330;5088; ;                                                  ;                                                  ;U;8175;0
697;TERRENO COM 7.497,68M2  -  MATRÍCULA 29475        ;                                                  ;RUA PREFEITO JOSE BAUER            ;TERRENO                                           ;TRES RIOS DO SUL    ;JARAGUA DO SUL           ;89254100;SC;29;5;3778;1;0;28;200000;0;0;1000;3779;2286; ;                                                  ;                                                  ;U;8175;
698;APTO 103-02QUARTOS, SALA, COZINHA,LAVANDERIA,BANHE;IRO, SACADA C/ CHURRASQUEIRA E GARAGEM.           ;R JOSE T. RIBEIRO,3695             ;APTO 103 -BL II                                   ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258001;SC;11;2;3700;0;0;26;65300;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
699;APTO 304 -02 QUARTOS, SALA, COZINHA, LAVANDERIA,BA;NHEIRO, SACADA C/ CHURRASQUEIRA E GARAGEM.        ;R.ANGELO BENETTA,141               ;EDIF. DIFIORI                                     ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258230;SC;11;2;3788;0;0;13;60000;0;0;1000;4517;2866; ;                                                  ;                                                  ;U;8175;
700;SOBRADO COM 02 QUARTOS, 02 SALAS, COZINHA, DISPENS;A, BANHEIRO, GARAGEM                              ;RUA LUIZ SARTI, 1428               ;SOBRADO ALVENARIA                                 ;NEREU RAMOS         ;JARAGUA DO SUL           ;89265500;SC;30;1;3537;0;0;25;100000;0;0;1000;6065;4607; ;                                                  ;                                                  ;U;8175;0
701;CASA ALVENARIA -02QUARTOS, SALA, COZINHA,LAVANDERI;A E BANHEIRO.                                     ;R.1036-N 284 -LOTE 64              ;                                                  ;JOAO PESSOA         ;JARAGUA DO SUL           ;89257760;SC;37;1;3795;0;0;14;47500;0;0;1000;3796;4309; ;                                                  ;                                                  ;U;8175;0
702;APTO 02 -02QUARTOS, COZINHA, LAVANDERIA EBANHEIRO.;                                                  ;R.JOSE NARLOCH, 1920               ;                                                  ;TIFA MARTINS        ;JARAGUA DO SUL           ;89253790;SC;25;2;2110;0;0;15;50000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
703;APTO 102 -02 QUARTOS, SALA/COZINHA, LAVANDERIA, BA;NHEIRO, SACADA C/ CHURRASQUEIRA E GARAGEM.        ;R.JOSE T. RIBEIRO, 3695            ;APTO 102 BL I                                     ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258001;SC;11;2;3700;0;0;17;60000;0;0;1000;5988;4955; ;                                                  ;                                                  ;U;8175;0
704;CASA DE ALVENARIA COM 03 QUARTOS, SLA, COPA/COZINH;A, LAVANDERIA, BANHEIRO, GARAGEM, DISPENSA FUNDOS ;RUA JEFERSON MACHADO, 254          ;                                                  ;ESTRADA NOVA        ;JARAGUA DO SUL           ;89254351;SC;20;1;3807;0;0;21;65000;0;0;1000;6052;5025; ;                                                  ;                                                  ;U;8175;0
705;APTO 04 -02QUARTOS, SALA/ COZINHA, LAVANDERIA, BAN;HEIRO E GARAGEM.                                  ;R. STA.JULIA, 181                  ;                                                  ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258650;SC;11;2;2840;0;0;15;61900;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
706;APTO COM 02 QUARTOS, COZINHA, BANHEIRO, LAVANDERIA;E GARAGEM                                         ;RUA ADENOR HORONGOSO, 700          ;APARTAMENTO Nº 03                                 ;TIFA MARTINS        ;JARAGUA DO SUL           ;89253791;SC;25;2;3823;0;0;30;56000;0;0;1000;3824;4353; ;                                                  ;                                                  ;U;8175;0
707;SOBRADO GEMINADO 02 -02QUARTOS, SALA,COZINHA, LAVA;NDERIA, LAVABO E GARAGEM.                         ;R.GENNARO SARTI, 118               ;RES. SCHNEIDER                                    ;NEREU RAMOS         ;JARAGUA DO SUL           ;89265585;SC;30;1;3537;0;0;25;58000;0;0;1000;6013;4504; ;                                                  ;                                                  ;U;8175;0
708;APTO MOBILIADO COM 01 SUITE, 02 QUARTOS, SALA,COPA;COZINHA, LAVANDERIA, BANHEIRO E GARAGEM           ;RUA GUILHERME BEHLING, 60 - AP.202 ;EDIF. CLAUDE MONET                                ;ILHA DE FIGUEIRA    ;JARAGUA DO SUL           ;89258250;SC;11;2;3830;0;0;10;105000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
709;APT 403 -02QUARTOS, SALA/COZINHA, LAVANDERIA, BANH;EIRO E GARAGEM.                                   ;R.FRANCISCO TODT, 960              ;RESIDENCIAL GUILHERME                             ;CZERNIEWICZ         ;JARAGUA DO SUL           ;89255170;SC;7;2;2287;0;0;15;64000;0;0;1000;5760;4192; ;                                                  ;                                                  ;U;8175;0
710;CASA MADEIRA -02QUARTOS, SALA, COZINHA, BANHEIRO, ;LAVANDERIA/ CHURRASQUEIRA/GARAGEM.                ;R.HEDWIG FROELICH BRUNS, 173       ;                                                  ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258580;SC;11;2;5263;0;0;7;71800;0;0;1000;3837;3879; ;                                                  ;                                                  ;U;8175;0
712;APTO 101-01 SUITE, 02 QUARTOS, SALA,COZINHA, LAVAN;DERIA,BANHEIRO, SACADA C/ CHURRASQUEIRA E GARAGEM.;R. JOSE KRAUSE, 221 APTO 101       ;EDIF. BARCELONA                                   ;VILA NOVA           ;JARAGUA DO SUL           ;89259390;SC;6;2;2605;0;0;14;80000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
713;CASA DE ALVENARIA COM 03 QUARTOS, SALA, COPA, COZI;NHA, LAVANDERIA, BWC, DISPENSA, CHURRASQ. E GARAG.;RUA JOSE POMIANOSKI, Nº 329        ;CASA DE ALVENARIA                                 ;CHICO DE PAULA      ;JARAGUA DO SUL           ;89254810;SC;23;1;3843;0;0;14;85000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
715;02 QUARTOS, SALA, COZINHA,LAVANDERIA, BANHEIRO E G;ARAGEM.                                           ;RUA RI 103, LT 440                 ;CASA AZUL                                         ;JGUA 99             ;JARAGUA DO SUL           ;89250000;SC;32;1;1256;0;0;15;58100;0;0;1000;5293;3557; ;                                                  ;                                                  ;U;8175;0
716;SALA TERREA -80M2                                 ;                                                  ;R.JOSE THEODORO RIBEIRO, 1014      ;SALA 03                                           ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258000;SC;11;4;1028;1;0;19;90000;0;0;1000;5502;4826; ;                                                  ;                                                  ;U;8175;0
717;APTO 201-02 QQUARTOS, SALA, COZINHA, LAVANDERIA, B;ANHEIRO, SACADA E GARAGEM.                        ;RUA FRANCISCO TODT, 960            ;EDIF. GUILHERME                                   ;CZERNIEWICZ         ;JARAGUA DO SUL           ;89255170;SC;7;2;2287;0;0;15;65400;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
718;APTO 302 COM 02 QUARTOS, SALA, COPA, COZINHA MOBIL;IADA, LAVANDERIA, BANHEIRO E GARAGEM.             ;RUA FERDINANDO PRADI, 45           ;EDIF. VIRGINIA                                    ;CENTRO              ;JARAGUA DO SUL           ;89251280;SC;1;2;3856;0;0;19;82500;0;0;1000;3857;4373; ;                                                  ;                                                  ;U;8175;0
